customer_id,last_order_date,recency_days,frequency_orders,monetary_revenue
13500,2011-11-16,23,3,1166.77
14737,2011-12-06,3,3,1164.55
14261,2011-10-20,50,2,1163.45
14447,2011-11-21,18,5,1163.23
16714,2011-05-05,218,3,1161.53
12546,2011-10-24,46,2,1161.5
15088,2011-11-18,21,2,1160.07
17348,2011-11-25,14,5,1159.52
13499,2011-11-22,17,5,1159.11
16184,2011-10-06,64,6,1158.79
14723,2011-11-29,10,6,1158.3
13744,2011-09-05,95,2,1156.36
16637,2011-11-07,32,4,1154.47
16062,2011-11-30,9,4,1153.62
12710,2011-09-04,96,3,1149.02
17505,2011-07-01,161,2,1145.84
16766,2011-03-11,273,2,1145.6
12769,2011-04-15,238,1,1143.6
17770,2011-05-25,198,5,1143.27
18125,2011-11-10,29,4,1142.99
15985,2011-08-08,123,2,1142.42
16270,2010-12-21,353,1,1141.24
13330,2011-09-08,92,3,1140.93
13819,2011-02-11,301,3,1140.35
16172,2011-09-05,95,5,1140.21
17135,2011-11-23,16,7,1139.73
17500,2011-11-22,17,3,1138.0
17302,2011-11-25,14,5,1135.63
17242,2011-08-23,108,2,1135.04
15489,2011-11-17,22,3,1134.28
16989,2011-12-02,7,6,1133.25
17585,2011-08-22,109,4,1133.07
13282,2011-11-21,18,3,1132.14
13772,2011-11-06,33,3,1132.13
13310,2011-11-11,28,3,1132.03
13610,2011-11-27,12,7,1131.88
15500,2011-12-01,8,4,1131.56
13447,2011-11-16,23,3,1129.14
14824,2011-11-29,10,4,1127.71
12609,2011-09-22,78,3,1126.85
14708,2011-12-07,2,3,1126.37
17470,2011-10-26,44,5,1125.07
14129,2011-12-08,1,5,1123.86
15436,2011-11-27,12,3,1122.53
13486,2011-09-22,78,3,1122.41
17562,2011-11-25,14,7,1122.38
16807,2011-07-20,142,3,1121.59
16086,2011-10-11,59,5,1121.39
15730,2011-10-05,65,3,1120.88
17894,2011-09-29,71,8,1119.81
14276,2011-09-02,98,3,1119.74
13064,2011-11-27,12,4,1119.49
12842,2011-09-30,70,2,1118.99
15716,2011-07-17,145,4,1118.81
17788,2011-09-27,73,2,1117.9
13591,2011-10-06,64,3,1117.13
14971,2011-11-04,35,3,1116.57
16350,2011-11-18,21,4,1116.47
12679,2011-10-12,58,4,1113.02
17609,2011-10-30,40,5,1112.22
16049,2011-10-30,40,3,1111.79
14161,2011-05-08,215,3,1110.52
14817,2011-05-23,200,2,1110.34
15069,2011-06-13,179,1,1109.53
12399,2011-08-12,119,4,1108.65
15933,2011-11-18,21,3,1107.46
16833,2011-12-08,1,4,1106.53
12857,2011-05-13,210,2,1106.4
14410,2011-09-08,92,9,1105.07
14948,2011-11-16,23,6,1101.97
17047,2011-09-15,85,3,1100.9
14744,2011-11-23,16,7,1099.98
15978,2011-09-23,77,1,1098.78
13104,2011-12-06,3,6,1098.48
17966,2011-11-02,37,5,1098.43
16225,2011-10-26,44,5,1096.32
16533,2011-11-20,19,3,1095.56
13652,2011-10-25,45,3,1095.08
15745,2011-11-20,19,4,1094.59
15608,2011-11-11,28,4,1093.68
13521,2011-12-08,1,3,1093.65
18189,2011-09-23,77,2,1090.24
13853,2011-10-13,57,1,1090.14
12534,2011-08-01,130,1,1089.18
15763,2011-11-08,31,2,1086.92
13467,2011-11-29,10,2,1083.71
17041,2011-11-13,26,3,1081.57
14561,2011-09-25,75,3,1080.76
16200,2011-12-05,4,2,1080.62
13726,2011-11-01,38,2,1079.66
15197,2011-11-29,10,3,1079.61
12354,2011-04-21,232,1,1079.4
13715,2011-03-03,281,5,1079.34
14352,2011-07-05,157,4,1078.96
16980,2011-03-29,255,2,1078.96
16094,2011-11-28,11,4,1078.23
16563,2011-10-17,53,1,1077.74
13131,2011-11-16,23,3,1073.3
15712,2011-11-30,9,5,1072.36
15238,2011-11-10,29,3,1071.99
13635,2011-10-03,67,1,1071.03
17522,2011-12-08,1,5,1070.71
13761,2011-10-20,50,2,1070.65
14212,2011-09-11,89,1,1070.48
17214,2011-10-10,60,6,1069.12
16918,2011-10-21,49,6,1068.82
15027,2011-11-09,30,4,1066.15
17277,2011-04-26,227,2,1065.35
14488,2011-10-03,67,1,1064.28
17287,2011-11-13,26,7,1064.11
12951,2011-12-01,8,6,1064.07
15801,2011-10-24,46,3,1063.95
12936,2011-11-22,17,4,1063.9
12815,2011-07-15,147,2,1063.46
14411,2011-02-02,310,1,1063.0
16214,2011-06-22,170,3,1062.75
15996,2011-09-12,88,6,1060.68
15706,2011-10-07,63,4,1060.56
17727,2011-11-24,15,1,1060.25
18130,2011-11-24,15,3,1059.39
14465,2011-04-07,246,3,1058.62
13455,2011-11-15,24,2,1058.34
14419,2011-11-29,10,6,1058.06
15407,2011-11-06,33,4,1056.44
14514,2011-10-09,61,3,1055.35
15977,2011-11-22,17,2,1054.73
16728,2011-10-24,46,4,1054.67
12716,2011-12-06,3,2,1053.49
14583,2011-12-04,5,5,1052.55
16416,2011-11-13,26,3,1051.4
12849,2011-11-08,31,2,1050.89
14224,2011-08-21,110,4,1050.12
15329,2011-10-31,39,3,1049.7
14078,2011-08-30,101,6,1049.37
15464,2011-01-05,338,1,1048.85
15839,2011-11-06,33,3,1048.49
15777,2011-04-12,241,4,1047.11
16520,2011-06-06,186,3,1046.57
14293,2011-12-06,3,4,1046.56
17042,2011-12-07,2,5,1044.38
15192,2011-08-12,119,3,1044.32
14389,2011-10-05,65,2,1043.46
15073,2011-11-30,9,3,1043.41
12497,2011-09-19,81,1,1043.1
14584,2011-06-23,169,4,1042.26
13719,2011-11-24,15,5,1041.68
18221,2011-11-17,22,5,1041.61
15434,2011-12-01,8,5,1041.48
14446,2011-12-09,0,4,1039.58
16320,2011-06-20,172,2,1038.46
16175,2011-09-06,94,4,1037.59
12691,2011-11-11,28,6,1035.8
16260,2011-10-20,50,1,1035.45
13639,2011-09-26,74,1,1033.34
17724,2011-09-29,71,3,1033.0
12599,2011-11-10,29,7,1032.58
12724,2011-12-04,5,4,1031.41
17405,2011-12-08,1,3,1031.41
13235,2011-05-11,212,1,1031.07
12717,2011-07-11,151,2,1030.98
13253,2011-07-06,156,2,1030.4
17033,2011-09-14,86,3,1030.14
15333,2011-05-15,208,1,1028.56
16682,2011-12-05,4,5,1028.0
15104,2011-05-27,196,2,1027.44
13956,2011-12-04,5,5,1026.42
14904,2011-12-07,2,2,1025.44
16160,2011-10-05,65,2,1025.44
15658,2011-06-02,190,5,1024.1
17096,2011-11-24,15,4,1022.13
14346,2011-08-11,120,2,1021.58
13165,2011-10-24,46,2,1021.48
12572,2011-12-01,8,2,1020.42
13376,2011-09-01,99,3,1019.76
18142,2011-07-05,157,2,1019.52
12828,2011-12-07,2,6,1018.71
14083,2011-12-05,4,9,1018.43
12514,2011-03-17,267,1,1017.68
13728,2011-11-03,36,6,1016.14
13867,2011-11-08,31,3,1015.29
12642,2011-11-14,25,3,1013.26
12739,2011-09-22,78,2,1013.04
17197,2011-11-10,29,1,1013.01
14195,2011-05-22,201,2,1012.0
14775,2011-10-12,58,3,1011.9
16229,2011-09-13,87,2,1010.6
13032,2011-10-18,52,2,1010.18
16572,2011-08-04,127,3,1009.6
16174,2011-08-05,126,3,1009.55
17951,2011-10-31,39,3,1008.54
17646,2011-05-04,219,3,1008.39
14631,2011-10-20,50,3,1006.98
13429,2011-11-29,10,4,1006.8
17126,2011-07-10,152,5,1004.75
14214,2011-11-09,30,5,1004.38
13410,2011-11-15,24,5,1003.06
12446,2011-10-13,57,1,1002.31
12545,2011-09-25,75,2,1000.39
15508,2011-06-03,189,6,1000.27
18143,2011-08-15,116,2,1000.16
12722,2011-09-15,85,4,997.63
14540,2011-11-30,9,3,996.26
15110,2011-11-16,23,4,996.1
17594,2011-09-15,85,2,993.18
16009,2011-11-17,22,4,992.71
13363,2011-11-22,17,2,992.5
14223,2011-09-08,92,3,991.13
16232,2011-10-27,43,4,990.88
17324,2011-11-22,17,4,990.23
15062,2011-09-29,71,4,987.86
18237,2011-12-07,2,5,987.1
16376,2011-12-01,8,2,987.01
13117,2011-11-18,21,8,984.91
17144,2011-12-08,1,2,984.57
12510,2011-07-20,142,2,982.57
15133,2011-08-04,127,3,982.42
14138,2011-12-08,1,2,982.38
15071,2011-09-07,93,2,982.07
16188,2011-10-26,44,4,981.86
16907,2011-11-10,29,5,981.65
16085,2011-11-16,23,5,981.51
12541,2011-11-10,29,3,981.18
18170,2011-11-06,33,3,980.31
13509,2011-12-01,8,7,979.72
15506,2011-11-17,22,3,979.26
13350,2011-11-23,16,2,979.12
15132,2011-11-21,18,5,977.93
14920,2011-05-11,212,2,977.77
15860,2011-10-30,40,8,977.21
13026,2011-12-08,1,5,975.36
14522,2011-11-15,24,4,974.54
15449,2011-11-13,26,3,974.52
12994,2011-12-05,4,3,974.42
15747,2011-11-27,12,3,974.04
18194,2011-09-18,82,1,973.84
16419,2011-08-19,112,6,972.23
13155,2011-11-06,33,4,971.76
17100,2011-11-21,18,2,971.74
17618,2011-12-04,5,3,971.58
14256,2011-03-24,260,2,969.06
15907,2011-12-06,3,3,967.45
15793,2011-11-25,14,3,965.61
12550,2011-09-21,79,1,964.83
13138,2011-11-17,22,6,962.39
14006,2011-08-16,115,3,962.19
15156,2011-12-08,1,3,961.49
14629,2011-12-05,4,2,959.01
18192,2011-09-29,71,1,957.97
13823,2011-11-21,18,2,957.66
12697,2011-11-11,28,3,957.59
15948,2011-12-01,8,2,955.24
17244,2011-10-17,53,1,954.9
17097,2011-12-07,2,8,954.42
15835,2011-10-26,44,4,954.09
16934,2011-10-16,54,2,950.93
15421,2011-10-12,58,4,950.36
16511,2011-11-18,21,3,950.26
13636,2011-11-03,36,5,949.12
12822,2011-09-30,70,2,948.88
17044,2011-11-14,25,1,948.48
13748,2011-09-05,95,5,948.25
15787,2011-11-13,26,3,948.05
12458,2011-09-29,71,2,947.4
15707,2011-11-04,35,4,945.58
17289,2011-11-08,31,3,944.41
13261,2011-03-16,268,2,944.1
12820,2011-12-06,3,4,942.34
14075,2011-12-05,4,3,942.26
15576,2011-11-02,37,1,940.67
15289,2011-11-10,29,3,939.78
17527,2011-10-17,53,4,939.37
17227,2011-11-21,18,6,939.32
16584,2011-09-20,80,2,936.08
14140,2011-12-06,3,2,935.05
16027,2011-09-09,91,6,934.62
14081,2011-02-10,302,2,934.52
12924,2011-09-12,88,4,933.7
16657,2011-11-30,9,4,933.62
13655,2011-08-17,114,2,932.97
14532,2011-04-17,236,4,932.85
18133,2011-05-11,212,1,931.5
17552,2011-10-10,60,4,930.41
14475,2011-09-29,71,3,925.85
14231,2011-06-09,183,3,925.71
17048,2011-08-14,117,3,925.35
15312,2011-09-25,75,4,924.85
13805,2011-10-18,52,2,924.6
15654,2011-11-30,9,2,922.53
13122,2011-09-06,94,2,922.39
16551,2011-09-05,95,3,922.12
13934,2011-03-21,263,1,922.1
13035,2011-09-27,73,2,921.88
17323,2011-11-24,15,7,921.07
13984,2011-11-13,26,5,920.51
17018,2011-10-30,40,2,920.1
12652,2011-01-12,331,1,919.98
13075,2011-08-02,129,1,919.61
13549,2011-11-14,25,7,918.2
15253,2011-11-23,16,5,918.2
14015,2011-10-18,52,1,917.34
14712,2011-11-10,29,3,917.07
17236,2011-11-27,12,6,916.13
14141,2011-12-07,2,4,915.13
16216,2011-03-17,267,1,914.93
16809,2011-11-16,23,5,914.69
15587,2011-10-20,50,4,913.68
12940,2011-10-16,54,2,913.54
15364,2011-09-05,95,2,913.19
14359,2011-11-20,19,3,912.18
13782,2011-11-27,12,6,912.0
13192,2011-09-05,95,2,911.94
14289,2011-12-01,8,6,911.26
18096,2011-11-28,11,3,911.15
13689,2011-10-07,63,1,910.0
15511,2011-11-28,11,5,909.23
13038,2011-09-20,80,3,908.46
14449,2011-11-21,18,4,907.1
15480,2011-08-15,116,1,905.5
15022,2011-11-28,11,4,905.04
15807,2011-10-20,50,3,903.9
17566,2011-12-01,8,2,901.21
16716,2011-03-18,266,2,901.2
17848,2011-09-19,81,9,901.2
14625,2011-05-27,196,2,899.63
17886,2011-11-08,31,3,899.61
13662,2011-09-15,85,3,897.76
17537,2011-11-10,29,2,897.62
16361,2011-11-30,9,4,896.66
15079,2011-05-11,212,4,895.61
15865,2011-10-30,40,3,895.13
15211,2011-10-10,60,2,894.41
15066,2011-10-17,53,1,893.59
12772,2011-10-11,59,1,892.47
13515,2011-09-28,72,4,891.12
15255,2011-10-04,66,1,890.85
14240,2011-11-09,30,2,890.34
17027,2011-09-22,78,6,890.29
14344,2011-08-04,127,8,889.93
17007,2011-10-20,50,6,889.93
14623,2011-11-07,32,5,889.25
17829,2011-02-14,298,1,889.24
16347,2011-11-28,11,2,887.65
16900,2011-11-23,16,3,887.11
15822,2011-12-06,3,2,885.47
17704,2011-06-24,168,2,885.19
17109,2011-11-10,29,6,885.04
15799,2011-09-25,75,3,884.14
14597,2011-11-28,11,2,883.15
18236,2011-11-10,29,6,882.24
13037,2011-07-24,138,3,881.07
15076,2011-06-20,172,1,880.85
15653,2011-09-08,92,2,877.44
14770,2011-04-21,232,2,876.42
15100,2011-01-10,333,3,876.0
13566,2011-10-30,40,2,874.71
16513,2011-12-05,4,4,874.59
13294,2011-06-03,189,2,873.74
12847,2011-11-17,22,1,871.54
15208,2011-12-08,1,5,870.12
13200,2011-11-20,19,4,870.09
13979,2011-09-27,73,1,869.87
12694,2011-09-30,70,2,869.67
13203,2011-11-30,9,4,869.46
17649,2011-07-24,138,1,868.49
14912,2011-11-23,16,2,867.85
14715,2011-11-15,24,4,867.38
16235,2011-10-30,40,5,867.31
16121,2011-10-13,57,2,867.11
14332,2011-11-17,22,3,866.31
16567,2011-05-29,194,2,865.6
13846,2011-11-15,24,3,865.06
16221,2011-11-03,36,3,864.86
12680,2011-12-09,0,4,862.81
16266,2011-09-27,73,7,861.89
12794,2011-10-17,53,2,860.41
13339,2011-05-23,200,1,860.12
14577,2011-11-27,12,4,859.71
17064,2011-10-12,58,3,859.35
14553,2011-11-20,19,5,859.27
16163,2011-04-21,232,2,856.6
13991,2011-11-27,12,6,855.97
12693,2011-08-04,127,4,855.91
16037,2011-03-15,269,3,855.02
12878,2011-04-17,236,2,854.99
17560,2011-09-06,94,4,854.95
16877,2011-11-27,12,6,853.72
14193,2011-10-03,67,2,853.39
12379,2011-09-19,81,2,852.24
16070,2011-11-17,22,2,852.15
16020,2011-11-23,16,3,851.01
12713,2011-12-09,0,1,848.55
14657,2011-11-22,17,4,848.22
13221,2011-04-13,240,2,847.41
16924,2011-11-18,21,3,846.75
16222,2011-01-25,318,1,846.72
15965,2011-11-22,17,4,845.64
14803,2011-06-30,162,3,845.55
17624,2011-11-25,14,2,843.48
15164,2011-10-02,68,3,843.05
17929,2011-11-28,11,4,843.0
13929,2011-06-23,169,2,842.65
16108,2011-09-16,84,1,842.5
16560,2011-11-13,26,2,841.41
14862,2011-11-14,25,2,841.2
17076,2011-11-03,36,3,841.08
13940,2011-11-22,17,4,839.14
17115,2011-12-01,8,3,837.5
16554,2011-10-28,42,3,837.1
15832,2011-03-30,254,1,836.79
12728,2011-09-29,71,4,836.33
16747,2011-11-02,37,2,836.06
17169,2011-10-13,57,2,835.78
17759,2011-11-22,17,3,834.99
13835,2011-11-14,25,4,834.57
17075,2011-11-22,17,4,834.12
16644,2011-06-15,177,2,833.78
15862,2011-12-01,8,4,832.88
14644,2011-10-03,67,2,830.76
13681,2011-11-22,17,4,827.83
12461,2011-09-06,94,2,826.88
12781,2011-10-07,63,2,826.74
16494,2011-02-16,296,1,826.53
17921,2011-10-06,64,4,826.52
15525,2011-12-07,2,3,825.92
12427,2011-11-18,21,3,825.8
16869,2011-11-17,22,4,825.42
16284,2011-11-08,31,2,823.97
16164,2011-11-22,17,3,822.48
12778,2011-11-20,19,6,822.23
13893,2011-02-15,297,1,821.1
13220,2011-09-22,78,4,819.29
17764,2011-10-20,50,2,818.82
16092,2011-08-17,114,3,817.86
16943,2011-05-12,211,3,816.73
15649,2011-01-07,336,2,816.0
15399,2011-12-08,1,3,815.77
14499,2011-11-13,26,3,815.32
13280,2011-08-09,122,3,814.86
16460,2011-11-11,28,3,814.72
13811,2011-06-09,183,3,814.5
18064,2011-07-29,133,2,814.0
16600,2011-12-05,4,6,813.52
16621,2011-10-19,51,4,813.48
14421,2011-10-13,57,2,813.11
15644,2011-06-26,166,4,813.0
17980,2011-06-27,165,3,811.45
16276,2011-06-16,176,1,810.6
16624,2011-09-20,80,2,810.57
13637,2011-10-18,52,3,810.5
16891,2011-12-08,1,5,809.7
17114,2011-12-04,5,8,808.62
15533,2011-11-20,19,3,807.57
12421,2011-11-24,15,4,807.04
15952,2011-11-06,33,4,806.57
13707,2011-03-17,267,2,806.41
12434,2011-09-16,84,2,806.14
16367,2011-11-02,37,2,804.49
18248,2011-08-09,122,2,804.02
12422,2011-09-05,95,3,803.56
15831,2011-10-12,58,3,801.76
18265,2011-09-28,72,2,801.51
16806,2011-08-28,103,4,801.49
15561,2011-11-28,11,4,800.59
17905,2011-09-29,71,4,800.24
13720,2011-08-15,116,4,799.9
13030,2011-11-28,11,2,799.48
17703,2011-11-04,35,3,798.74
16438,2011-12-04,5,5,798.35
13389,2011-11-28,11,3,797.96
12701,2011-09-21,79,2,797.71
17180,2011-10-14,56,4,796.03
13336,2011-09-23,77,1,795.12
15990,2011-10-26,44,2,792.11
13167,2011-11-21,18,4,791.33
14976,2011-10-13,57,7,790.86
13016,2011-09-27,73,3,789.89
16759,2011-12-02,7,3,789.79
13329,2011-11-08,31,2,789.0
14557,2011-09-15,85,1,788.38
13212,2011-11-20,19,3,788.08
13323,2011-12-06,3,5,787.85
13884,2011-12-02,7,5,787.6
16546,2011-02-22,290,2,787.15
13109,2011-10-11,59,2,786.54
12628,2011-12-05,4,3,786.46
15806,2011-10-24,46,3,784.58
15743,2011-11-23,16,4,784.46
18136,2011-10-07,63,3,784.33
17387,2011-11-20,19,2,784.11
16054,2011-07-17,145,1,783.9
17006,2011-12-05,4,4,781.78
17341,2011-07-06,156,3,781.36
15679,2011-11-15,24,4,781.28
13583,2011-07-07,155,1,781.03
16725,2011-02-10,302,7,781.02
15239,2011-11-29,10,2,780.59
17797,2011-11-17,22,3,780.43
18228,2011-10-14,56,2,779.9
12735,2011-01-28,315,2,779.57
17411,2011-11-27,12,3,778.94
13375,2011-09-12,88,1,778.65
14815,2011-11-03,36,2,778.5
17414,2011-10-27,43,2,778.0
16505,2011-11-08,31,1,777.6
13563,2011-09-16,84,2,777.53
12425,2011-09-22,78,1,777.2
15353,2011-03-30,254,2,777.02
15618,2011-11-07,32,4,776.85
13314,2011-12-08,1,3,775.94
13341,2011-03-24,260,1,775.85
14234,2011-11-17,22,4,775.46
16825,2011-11-01,38,2,775.18
15414,2011-11-30,9,3,774.9
16043,2011-11-02,37,4,773.99
15075,2011-09-23,77,1,773.03
12965,2011-09-11,89,1,771.91
17409,2011-06-08,184,2,771.85
14662,2011-11-11,28,4,771.17
16770,2011-10-13,57,5,770.1
14412,2011-10-28,42,2,770.03
16480,2011-09-25,75,1,769.29
13356,2011-09-20,80,1,768.24
17516,2011-11-24,15,5,768.08
14550,2011-11-29,10,2,765.62
14672,2011-04-19,234,2,765.55
17695,2011-07-31,131,2,765.34
14885,2011-07-31,131,1,765.32
17268,2011-08-24,107,4,763.64
17466,2011-11-29,10,2,763.28
16470,2011-10-19,51,4,762.39
15599,2011-11-13,26,2,761.74
14883,2011-11-21,18,6,761.59
16205,2011-11-09,30,4,761.38
17425,2011-11-20,19,2,759.17
16036,2011-09-13,87,2,758.92
15568,2011-12-07,2,3,758.29
12413,2011-10-04,66,3,758.1
17979,2011-11-04,35,4,757.71
17461,2011-11-17,22,3,757.46
15223,2011-04-28,225,2,755.75
13370,2010-12-03,371,1,754.87
18104,2011-11-02,37,1,754.64
13730,2011-07-27,135,2,752.6
16256,2011-03-18,266,1,752.43
12908,2011-06-16,176,2,750.0
17146,2011-08-26,105,3,749.78
14923,2011-10-20,50,1,749.1
15074,2011-08-26,105,1,748.87
15656,2011-10-25,45,4,748.5
16859,2011-07-18,144,2,747.81
13623,2011-11-09,30,5,747.78
14201,2011-10-10,60,7,747.44
16261,2011-11-22,17,4,746.83
14050,2011-11-08,31,2,746.36
17034,2011-11-23,16,3,745.52
13950,2011-11-28,11,4,745.06
14790,2011-11-23,16,4,745.06
13236,2011-11-15,24,2,744.85
13354,2011-09-29,71,1,743.53
16730,2011-10-18,52,3,743.11
12374,2011-11-14,25,1,742.93
12465,2011-11-22,17,2,742.19
13753,2011-02-25,287,1,741.26
13900,2011-06-09,183,3,740.95
17692,2011-08-04,127,4,740.94
17974,2011-11-15,24,3,740.79
15252,2011-11-03,36,2,740.78
12603,2011-11-18,21,1,739.2
14756,2011-11-24,15,1,738.96
12976,2011-05-12,211,1,738.6
15045,2011-07-11,151,2,735.66
15215,2011-10-24,46,3,734.94
18156,2011-11-27,12,2,734.94
16362,2011-11-07,32,5,734.77
16146,2011-07-05,157,3,734.13
17812,2011-11-27,12,4,732.16
13575,2011-11-16,23,5,732.07
13736,2011-12-04,5,2,731.9
16099,2011-10-20,50,3,731.9
16491,2011-10-24,46,1,731.5
14778,2011-08-04,127,2,730.86
18035,2011-11-04,35,3,730.4
12468,2011-06-05,187,2,729.54
13077,2011-12-08,1,4,729.27
17666,2011-12-06,3,2,728.16
17888,2011-11-18,21,8,726.05
14869,2011-12-01,8,2,725.7
14055,2011-08-25,106,1,725.64
16140,2011-10-05,65,2,725.18
15584,2011-11-16,23,4,725.11
12723,2011-12-06,3,5,725.07
15636,2011-09-11,89,2,724.76
12475,2011-10-17,53,1,723.38
17521,2011-11-10,29,3,723.21
15272,2011-10-13,57,2,721.94
18062,2011-06-19,173,3,720.52
16023,2011-10-24,46,3,719.81
14179,2011-10-30,40,2,719.78
14725,2011-11-15,24,1,718.08
17884,2011-12-06,3,4,717.45
15274,2011-12-05,4,2,716.57
12535,2011-09-09,91,2,716.35
15400,2011-09-08,92,5,716.2
17029,2011-08-21,110,2,716.0
15330,2011-11-07,32,2,714.96
15757,2011-10-05,65,2,714.42
12616,2011-09-05,95,2,713.3
13169,2011-10-07,63,2,712.88
13147,2011-11-29,10,4,712.8
17761,2011-11-07,32,1,712.78
13416,2011-10-27,43,2,712.5
13587,2011-10-07,63,1,712.4
17642,2011-08-12,119,2,712.29
15855,2011-07-26,136,5,712.24
13705,2011-12-02,7,3,711.86
17179,2011-06-14,178,3,711.79
13249,2011-09-08,92,3,711.41
17472,2011-06-01,191,3,710.29
14867,2011-06-07,185,3,710.28
14127,2011-08-09,122,3,709.71
16136,2011-10-11,59,3,709.38
15951,2011-12-01,8,2,708.22
16449,2011-05-26,197,2,707.69
12453,2011-07-28,134,1,707.09
16364,2011-11-28,11,2,707.04
16309,2011-08-25,106,2,706.57
14880,2011-09-23,77,3,706.19
14126,2011-12-02,7,3,706.13
15038,2011-10-12,58,6,705.49
16015,2011-12-06,3,3,705.39
16882,2011-10-04,66,3,705.12
17934,2011-10-19,51,2,704.25
12612,2011-09-26,74,1,704.04
12883,2011-11-15,24,4,703.47
18082,2011-11-14,25,1,703.37
15103,2011-11-08,31,2,703.36
15574,2011-06-15,177,4,702.25
16997,2011-02-24,288,3,702.0
14198,2011-11-21,18,4,701.4
14356,2011-09-21,79,2,701.23
17321,2011-12-01,8,2,700.86
13238,2011-11-22,17,4,700.73
17734,2011-10-17,53,3,700.63
15800,2011-08-24,107,2,699.08
13258,2011-11-28,11,3,698.58
17423,2011-10-24,46,2,698.41
17796,2011-10-30,40,4,697.9
15053,2011-12-05,4,3,697.79
14829,2011-11-10,29,4,697.55
13596,2011-12-04,5,2,697.04
15700,2011-06-20,172,2,696.68
17397,2011-11-17,22,2,696.41
14009,2011-05-25,198,2,695.61
14959,2011-10-06,64,4,695.42
15304,2011-10-10,60,8,694.4
12925,2011-12-05,4,2,694.05
14643,2011-06-22,170,2,693.81
12410,2011-02-04,308,2,693.33
13601,2011-10-25,45,2,693.32
14111,2011-11-25,14,4,692.85
17198,2011-11-16,23,3,692.22
17733,2011-11-01,38,2,692.19
13838,2011-12-04,5,4,691.73
16212,2011-11-20,19,2,690.34
18085,2011-01-13,330,2,689.95
13023,2011-10-06,64,2,689.9
15181,2011-10-04,66,3,689.48
18196,2011-09-05,95,2,689.13
17502,2011-11-30,9,4,689.1
13799,2011-08-15,116,2,688.86
16642,2011-12-05,4,2,688.33
12658,2011-11-21,18,1,686.05
16122,2011-09-27,73,4,684.42
16495,2011-12-06,3,3,684.41
15669,2011-10-30,40,4,684.34
12942,2011-07-31,131,3,683.9
17874,2011-06-07,185,6,683.46
14222,2011-06-15,177,1,683.17
12838,2011-11-06,33,2,683.13
15582,2011-11-15,24,3,682.91
13548,2011-09-04,96,2,682.41
18135,2011-11-10,29,5,681.91
12478,2011-12-06,3,1,680.99
13524,2011-10-30,40,5,680.18
16872,2011-09-23,77,3,680.02
15322,2011-09-15,85,1,679.68
13430,2011-11-21,18,2,679.45
14788,2011-12-02,7,2,679.44
17994,2011-08-10,121,4,678.49
13925,2011-09-08,92,4,678.25
13607,2011-10-30,40,1,678.01
13388,2011-07-31,131,2,677.1
13040,2011-12-01,8,2,676.99
16377,2011-03-17,267,1,676.2
15626,2011-09-26,74,2,675.8
17462,2011-10-10,60,2,675.69
13325,2011-09-19,81,1,675.3
16418,2011-10-26,44,3,675.27
13355,2011-08-09,122,1,674.7
13464,2011-10-12,58,1,674.68
17749,2011-06-14,178,2,674.52
13951,2011-06-16,176,3,674.45
14504,2011-10-23,47,4,673.26
18121,2011-07-13,149,2,673.1
14628,2011-09-09,91,2,671.96
17883,2011-12-06,3,4,671.77
12638,2011-11-06,33,1,671.69
17299,2011-11-28,11,4,669.11
12418,2011-08-19,112,1,668.58
14342,2011-11-18,21,4,668.56
13741,2011-09-29,71,3,668.43
16383,2011-09-26,74,2,668.36
15031,2011-12-05,4,4,668.14
18022,2011-11-04,35,1,668.11
16268,2011-09-29,71,2,667.65
15969,2011-12-07,2,3,666.1
17777,2011-11-15,24,3,665.86
17105,2011-07-03,159,2,665.78
16056,2011-10-25,45,1,664.85
13963,2011-02-04,308,4,664.54
16208,2011-10-26,44,2,664.26
15643,2011-06-01,191,3,664.0
14720,2011-12-04,5,3,663.81
13240,2011-09-04,96,4,663.65
16573,2011-09-16,84,2,663.61
14451,2011-10-10,60,2,662.59
16014,2011-11-02,37,3,662.38
18218,2011-05-12,211,2,662.08
16774,2011-10-03,67,4,661.52
13028,2011-11-17,22,2,661.32
14603,2011-03-10,274,1,660.0
15492,2011-11-11,28,2,659.46
13518,2011-09-15,85,1,659.44
13759,2011-11-06,33,2,659.41
16357,2011-11-06,33,3,658.88
14150,2011-11-04,35,2,658.64
17779,2011-11-18,21,3,658.57
16696,2011-07-27,135,4,657.9
12577,2011-11-04,35,3,657.8
14818,2011-09-27,73,3,657.8
15648,2011-05-19,204,2,657.35
17459,2011-10-27,43,2,657.3
15677,2011-10-21,49,1,657.23
16157,2011-11-24,15,3,656.69
13049,2011-10-06,64,2,656.68
16708,2011-10-25,45,1,656.63
16127,2011-10-31,39,1,656.25
14894,2011-09-15,85,1,655.75
16444,2011-10-24,46,4,654.67
14651,2011-10-03,67,2,654.6
17398,2011-08-17,114,3,653.38
18151,2011-07-28,134,2,653.35
13496,2011-11-29,10,2,653.33
15205,2011-09-15,85,2,653.24
14044,2011-11-13,26,4,652.82
14548,2011-07-12,150,2,652.8
17523,2011-11-28,11,4,652.74
14034,2011-11-17,22,3,651.82
16734,2011-10-18,52,3,650.51
15571,2011-11-28,11,4,650.43
16469,2011-11-16,23,4,650.43
16969,2011-10-31,39,3,650.41
17373,2011-10-30,40,4,646.92
12589,2011-11-11,28,2,646.68
